nohup: ignoring input
[Noise_Aware | Seed 4] Epoch 54/100 - Acc: 0.9621
[Noise_Aware | Seed 4] Epoch 55/100 - Acc: 0.9609
[Noise_Aware | Seed 4] Epoch 56/100 - Acc: 0.9616
[Noise_Aware | Seed 4] Epoch 57/100 - Acc: 0.9603
[Noise_Aware | Seed 4] Epoch 58/100 - Acc: 0.9621
[Noise_Aware | Seed 4] Epoch 59/100 - Acc: 0.9633
[Noise_Aware | Seed 4] Epoch 60/100 - Acc: 0.9634
[Noise_Aware | Seed 4] Epoch 61/100 - Acc: 0.9627
[Noise_Aware | Seed 4] Epoch 62/100 - Acc: 0.9629
[Noise_Aware | Seed 4] Epoch 63/100 - Acc: 0.9626
[Noise_Aware | Seed 4] Epoch 64/100 - Acc: 0.9621
[Noise_Aware | Seed 4] Epoch 65/100 - Acc: 0.9627
[Noise_Aware | Seed 4] Epoch 66/100 - Acc: 0.9617
[Noise_Aware | Seed 4] Epoch 67/100 - Acc: 0.9625
[Noise_Aware | Seed 4] Epoch 68/100 - Acc: 0.9616
[Noise_Aware | Seed 4] Epoch 69/100 - Acc: 0.9616
[Noise_Aware | Seed 4] Epoch 70/100 - Acc: 0.9620
[Noise_Aware | Seed 4] Epoch 71/100 - Acc: 0.9622
[Noise_Aware | Seed 4] Epoch 72/100 - Acc: 0.9619
[Noise_Aware | Seed 4] Epoch 73/100 - Acc: 0.9633
[Noise_Aware | Seed 4] Epoch 74/100 - Acc: 0.9638
[Noise_Aware | Seed 4] Epoch 75/100 - Acc: 0.9620
[Noise_Aware | Seed 4] Epoch 76/100 - Acc: 0.9632
[Noise_Aware | Seed 4] Epoch 77/100 - Acc: 0.9647
[Noise_Aware | Seed 4] Epoch 78/100 - Acc: 0.9637
[Noise_Aware | Seed 4] Epoch 79/100 - Acc: 0.9622
[Noise_Aware | Seed 4] Epoch 80/100 - Acc: 0.9624
[Noise_Aware | Seed 4] Epoch 81/100 - Acc: 0.9627
[Noise_Aware | Seed 4] Epoch 82/100 - Acc: 0.9634
[Noise_Aware | Seed 4] Epoch 83/100 - Acc: 0.9629
[Noise_Aware | Seed 4] Epoch 84/100 - Acc: 0.9639
[Noise_Aware | Seed 4] Epoch 85/100 - Acc: 0.9638
[Noise_Aware | Seed 4] Epoch 86/100 - Acc: 0.9638
[Noise_Aware | Seed 4] Epoch 87/100 - Acc: 0.9643
[Noise_Aware | Seed 4] Epoch 88/100 - Acc: 0.9621
[Noise_Aware | Seed 4] Epoch 89/100 - Acc: 0.9623
[Noise_Aware | Seed 4] Epoch 90/100 - Acc: 0.9637
[Noise_Aware | Seed 4] Epoch 91/100 - Acc: 0.9629
[Noise_Aware | Seed 4] Epoch 92/100 - Acc: 0.9630
[Noise_Aware | Seed 4] Epoch 93/100 - Acc: 0.9645
[Noise_Aware | Seed 4] Epoch 94/100 - Acc: 0.9626
[Noise_Aware | Seed 4] Epoch 95/100 - Acc: 0.9626
[Noise_Aware | Seed 4] Epoch 96/100 - Acc: 0.9636
[Noise_Aware | Seed 4] Epoch 97/100 - Acc: 0.9638
[Noise_Aware | Seed 4] Epoch 98/100 - Acc: 0.9628
[Noise_Aware | Seed 4] Epoch 99/100 - Acc: 0.9635
[Noise_Aware | Seed 4] Epoch 100/100 - Acc: 0.9625
